language_code,language,lemma,pos,rows_for_this_lemma_pos_in_extract,raw_frequency,frequency_per_million,sentence_count,sentence_dispersion,source_count,source_dispersion,arf_reduced_frequency,arf_per_million,frequency_band,sample_size_requested,sample_size_available,sample_size_taken,has_full_requested_sample,min_arf_per_million,sampling_method,random_seed,sentence_id,sentence_uid,sentence,selected_for_check
en,English,quickly,ADV,50,3248,139.681,3242,0.003242,3232,0.00376,1918.598,82.51,high,50,3242,50,True,50,streamed_reservoir_sampling,20260603,757055,en_5d07a6108978,The Labour Party quickly shut down the process upon taking over last year.,True
en,English,quickly,ADV,50,3248,139.681,3242,0.003242,3232,0.00376,1918.598,82.51,high,50,3242,50,True,50,streamed_reservoir_sampling,20260603,776648,en_633e8b0ec7a8,“The officers quickly resolved the situation.”,True
en,English,quickly,ADV,50,3248,139.681,3242,0.003242,3232,0.00376,1918.598,82.51,high,50,3242,50,True,50,streamed_reservoir_sampling,20260603,840492,en_93624b255895,The video quickly sparked positive reactions across social media.,True
en,English,quickly,ADV,50,3248,139.681,3242,0.003242,3232,0.00376,1918.598,82.51,high,50,3242,50,True,50,streamed_reservoir_sampling,20260603,862260,en_2a1df1fdf640,"This can quickly fill up with downloaded games, so it’s worth investing in some added storage.",True
en,English,quickly,ADV,50,3248,139.681,3242,0.003242,3232,0.00376,1918.598,82.51,high,50,3242,50,True,50,streamed_reservoir_sampling,20260603,870738,en_de774c4a89fe,"“This is not a traditional active shooter event where the motive or motivation is to kill and injure as many people as you can, as quickly as you can,” Story said.",True
en,English,quickly,ADV,50,3248,139.681,3242,0.003242,3232,0.00376,1918.598,82.51,high,50,3242,50,True,50,streamed_reservoir_sampling,20260603,875063,en_51b98e86423d,"This meant the product, which retails at £1.75, was quickly removed from the shelves of all Tesco, Sainsbury's, Morrisons, Waitrose and Aldi supermarkets.",True
en,English,quickly,ADV,50,3248,139.681,3242,0.003242,3232,0.00376,1918.598,82.51,high,50,3242,50,True,50,streamed_reservoir_sampling,20260603,921234,en_79181c51ade6,"Walsh drained a three-pointer with three minutes to go to give Binghamton a 66-65 lead, but Maine quickly took the lead back with two free throws.",True
en,English,quickly,ADV,50,3248,139.681,3242,0.003242,3232,0.00376,1918.598,82.51,high,50,3242,50,True,50,streamed_reservoir_sampling,20260603,923686,en_fbd6504042c0,"""We all simply want this delivered quickly and in full, is that really too much to ask?",True
en,English,quickly,ADV,50,3248,139.681,3242,0.003242,3232,0.00376,1918.598,82.51,high,50,3242,50,True,50,streamed_reservoir_sampling,20260603,955538,en_4242ddbe3341,"When Frank Drebin investigates the villain, he meets the man's assistant, Jane, and the two are quickly attracted to each other.",True
en,English,quickly,ADV,50,3248,139.681,3242,0.003242,3232,0.00376,1918.598,82.51,high,50,3242,50,True,50,streamed_reservoir_sampling,20260603,984292,en_c1f67dbb0aaa,"Working quickly, stir in the chickpea flour, season generously and whisk in the water.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,8062,en_69cc6919986e,"According to the restaurant, this is meant to 'recreate the taste of extinct reptiles'.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,60540,en_8bc6a7c9f3c5,"Ankara already has laws banning smoking in most indoor public places, including bars, restaurants, and cafes, with the ban extending to certain outdoor areas of educational and cultural institutions.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,63082,en_d021baa3d7ed,"Another reviewer added: ""This Nepalese restaurant was an amazing find.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,71099,en_c0955638e12b,"A resolution for us all in 2026: Keep supporting the restaurants we love, while also trying some of the many new places that continue to open.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,73528,en_fa98887267ba,"As 50 Best explains in the press release, 300 restaurant industry experts — who make up the North America’s 50 Best Restaurants Academy — will vote on the list.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,94710,en_2b068518241f,"At that time, a typical lunch or dinner at a restaurant was around RM2.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,97812,en_b6a80f955bc0,"At Zaaf, the restaurant he opened in Levazım, the menu is ever-changing — he’s always tweaking it by adding or removing dishes.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,104727,en_006fdf1003c7,"Based in the car park of the Cookhouse pub and restaurant on High Street, it is open from 1pm to 7pm today, and from 10am to 8pm tomorrow.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,112720,en_513c018fbe65,"Beyond the resort, the benefits extend to local businesses such as tour operators, taxi drivers, restaurants, farmers, fishers, and entrepreneurs, all of whom experience a significant boost.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,181650,en_8cca6fdf5cc9,"Despite serving the retail and food service sectors, it experienced challenging times during the pandemic as Covid measures resulted in the closures of restaurants and chip shops.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,201088,en_e9ebfcc3eff5,"Eight restaurants were awarded one Michelin star: Asador Alfonso in Cavite; Celera, Gallery by Chele, Hapag, Kasa Palma, Linamnam and Toyo Eatery— all in Metro Manila.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,233773,en_3a420ab24cad,Former pop-up spot becomes permanent restaurant at Kimpton Everly Hotel.,True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,236021,en_c0dbc2038a45,"For some, the rash of neon in the surrounding hotels, souvenir shops and restaurants is the very definition of how not to celebrate a natural spectacle.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,260385,en_3c31be907ae9,Have pandemic-era restaurant changes affected your dining out experience?,True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,265383,en_917494942e3d,Health and city inspectors cleared the restaurant to reopen after confirming there were no food safety issues.,True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,277623,en_8b2b7c94da8d,"He never had parties w/ friends, but goes to concerts, restaurants, Steelers camp, and collects trading cards and Steelers memorabilia for fun.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,279967,en_fd6bf660c95e,Here are some restaurants and brands that are leaning into hot offerings.,True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,286664,en_6a35da93599a,"He said the restaurant is currently under “substantial renovation” because a new restaurant, Charkoal’s Brazilian Steakhouse, will operate the building.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,306516,en_6858254fe268,"However, all Dart wanted was an express pass to dine at 4 Charles Prime Rib, one of the most exclusive restaurants in all of New York.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,316195,en_ce3eddf8c699,"Hoyt had been a constant presence at the restaurant, overseeing day-to-day operations.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,361264,en_212dc027b74f,"In contrast, most McDonald's and convenience stores like 7-11 in Hong Kong are open 24/7, and many restaurants pull an all-nighter to serve those working late or very early.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,385628,en_7aad5fec4e17,"In Witney, retirees enjoy a wellness spa, salons, restaurants, lounges libraries and activity rooms, set in extensive grounds and gardens.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,429488,en_4526a12681bb,"It's up to Panko to step up and take over the restaurant, farm and forage for ingredients and tend to patrons.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,448610,en_99bdafd2ca8f,"Jeff Guignard, executive director of the Alliance of Beverage Licensees — which represents B.C. bars, restaurants, all the private liquor and cannabis vendors — says Canada imports about $400-million worth of U.S. alcohol a year.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,471196,en_85fa0e9d4859,"LEXINGTON, Ky. (ABC 36 NEWS NOW) — The Dairy Queen on Lansdowne Drive has reopened after a car crashed into the restaurant Tuesday evening, prompting a temporary closure by city inspectors and the health department.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,473508,en_89b3f891ecf5,Lindens is a modern American restaurant situated within the Arlo SoHo.,True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,475617,en_ee638cd7a9ea,"Located aside the hotel is the family friendly Oxgang restaurant, bringing a warm and homely atmosphere to all.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,475755,en_09d8c0fad78a,"Located on Newhall Street, this highly praised Indian restaurant features in the prestigious Michelin Guide.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,491165,en_d571e53d2a8a,Me and the hubby ventured along to the brand new Thornaby restaurant for a pre-opening night of nommies and we left fit to bursting - belt buckles well and truly undone.,True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,504658,en_9263f2e0d000,"Most of the people being right now detained or abducted don't have criminal histories, they are people that are working at our car washes, at our restaurants, at our hotels.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,508378,en_5025e1a01457,Mr Routledge-Wilson had been a member of Nottingham United Services Club which used to meet above the World Service restaurant.,True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,564860,en_a90748d5473a,Owners of a Puerto Rican restaurant in Philadelphia's Port Richmond section say ICE agents showed up at their door without a warrant.,True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,650378,en_27a4dd2b4745,"Soon after they started dating, opening their own restaurant became a shared dream.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,663623,en_cea57397221d,"StreetSmart’s fundraising is done simply and elegantly: a voluntary £1 is added to the bill at all participating restaurants, with every penny donated to charities working with the homeless.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,694852,en_2c7dbf3a8283,"The arrival of One Steakhouse & Lounge transformed the premises with a 200-seat steakhouse restaurant, intimate mezzanine and rooftop bar.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,701891,en_ca12e139a3a6,"The brewery, distillery, and taproom will also serve food from local barbecue restaurant DAS BBQ, which includes locations in Grant Park, on Collier Road, and a takeout spot inside a container in front of the Forth Hotel.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,739405,en_9d9540b41897,The French are known for their fine wine — but this restaurant is making a splash with a new kind of menu.,True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,739894,en_19385e9ce08f,"The fully-vegan menu was introduced by Humm in 2021, when he re-opened the restaurant after it had been closed for 15 months due to Covid.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,750151,en_225c37c5763b,The Indian restaurant released a statement last week over the Israel-Palestine conflict and questioned if the post would result in 'bad publicity'.,True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,775879,en_625e2249f0aa,"Then, when I started doing food reviews, I was just recording myself at restaurants I would go to anyway, and those just so happened to be the family-owned places.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,797302,en_1f989d315441,"'There is a Londoney vibe to it - people that I have met, the restaurants and it is not your classic Somerset town,' she said.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,804076,en_526210021aa2,The restaurant owns half its parking lot but shares the other half with the Town of Morrison.,True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,807284,en_7d628e83fe16,There will also be several deals from participating restaurants and retailers all for $8.,True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,807404,en_7af41de65bef,"There will be a raffle, with prizes to include a voucher for award-winning burger restaurant Beefy Boys, professional pet photoshoots and family days out to wildlife parks.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,812606,en_305d0d1f0c57,The seating was shared with a neighbouring restaurant.,True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,836101,en_d4836157ab8e,"The two terracotta buildings will comprise of flexible offices, health and fitness space, a restaurant/café, together with a regional sales centre for Wavensmere Homes – alongside the new homes.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,854119,en_b2dac141dc23,"They're a new restaurant too, having only opened a few months ago.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,891797,en_69a45b36782f,"“To be happy make sure you are tanned, live in expensive buildings, even if you have to stay in the cellar; go out to expensive restaurants, even if you can only afford one drink; and if you have to borrow, borrow a lot.”",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,929939,en_d6ac9885c338,"“We don’t really have corporate restaurants here, we don’t have stores like Cartier from the city,” she said, adding that people from the other status quo Hamptons and Sag Harbor are also starting to trickle into the charming town.",True
en,English,restaurant,NOUN,50,2162,92.977,2103,0.002103,2072,0.00241,1213.965,52.207,medium,50,2103,50,True,50,streamed_reservoir_sampling,20260603,968061,en_789ec581ea45,"While some fast food may not always have the most healthy options, it’s a safe bet that restaurants that offer a wide variety of food would be beloved on campus.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,3570,en_f6c1bf5c4d6d,A caller at a coffee shop in the 2000 block of 16th Street reported a “very polite man” had been at the store for the past two days and kept falling asleep.,True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,11907,en_eae2d027fb9b,"Add in a sweet surround sound system for a few hundred more, or splurge by having a local sound shop install a custom acoustic system in your new theater room.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,21045,en_48a7c80e23b2,"After setting up skiers and riders with rentals throughout the winter season, Pioneer Sports shifts to a bike rental shop for the short, but sweet summer season.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,66564,en_411bfdfa3b51,A one-stop rebuilding shop established by Los Angeles County to help Eaton Fire survivors’ recovery efforts opened its doors this week and is now serving the public.,True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,78608,en_0e98e8557406,A short bike ride away from Fusaki is a gelato shop and lunch spot with unbeatable coastal views.,True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,82104,en_05ddcb7b59d5,"As of writing, the Bodycare website could not be accessed by the Wiltshire Times, with the link leading to a page saying 'closed', with a line of text underneath: ""Sorry, the shop you are looking is closed right now, please try again later.""",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,93769,en_1f973a250ddb,A TOWN centre and much-loved menswear shop is closing its doors.,True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,99765,en_65eec9bc5d22,"A very special anniversary was celebrated in Enniscorthy recently, as a popular shoe shop marked 50 years of being in business.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,110521,en_0ed38a34e349,"Ben Hewett runs a surf shop, cafe and eatery at Port Elliot.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,118502,en_c0ae8df1f30c,"""Both towns have an excellent selection of shops and restaurants, are well served by some highly regarded schools and have regular train services into London Marylebone.""",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,123531,en_208a8dd738be,"Businesses in the downtown area suffered substantial losses, with at least six stores looted, including jewelry shops, a mobile phone retailer, and athletic apparel stores.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,128338,en_8689ec17f6a1,But he was caught after two more shop thefts later that week and hauled back before magistrates.,True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,226005,en_8f24b52c7e39,"Fluent in Urdu, Punjabi and Mirpuri, she spoke little English at first but she mastered the language speaking to both locals and Afro- Caribbean customers in the shop.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,307649,en_fe453222a3bb,"However, earlier this year, Bromley Council issued its first-ever closure order to a shop.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,308059,en_34f1ee054d70,"However, Glen was the owner of an auto repair shop, which fit his reputation from previous films.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,324895,en_705921d17246,"""I don't have any faith at all in that,"" says John, leaning against the cold glass of a shop window.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,354094,en_7cc66796b4fb,"In 2024, more than 20,000 people volunteered in Oxfam shops across the UK, contributing more than 2.7 million hours.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,355715,en_d2b49b284193,"In addition to the hotel, 14 apartment buildings, a post office, almost two dozen cars, a cultural institution, and 12 shops were damaged, authorities said.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,374195,en_9e29a6952200,“Inside those walls we found numerous pedestrianised narrow streets full of shops with all types of colourful goods to entice the tourist to part with some money.,True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,375639,en_6bfffd71f2ed,"Instead of fancy private chefs, he likes going to local coffee shops.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,412230,en_fc3bb624a1b7,"‘It really shook us up and we couldn’t work out how it had happened,’ admits Pam, 61, a former shop owner.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,417919,en_0fec63bad3d5,"“It’s been a lot harder than I hoped, but I still believe that optimism, adaptability, and differentiation are what will keep independent costume shops like us alive,” he said.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,420481,en_0c9f08d7794c,It's from a woman-owned Etsy shop!,True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,452281,en_231663bd7c79,"Josh Downes' shop was flooded during Storm Bert last November and since then he said he has become ""obsessed"" with flooding and trying to find out what happened.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,492337,en_22a9544de116,"Meanwhile, many diners who have visited the shop are obsessing over the other menu items - including its sandwiches and coffees.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,498921,en_07aee1fe67a7,"Minty is one of many High Street establishments listed in Hazel Bleay’s book, Memories of Bygone Oxford shops.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,558150,en_42b7c7620d39,"Other inmate work programs at the Luther and Pack Units include a cow operation, field crops, a farm shop, security horses, a canine program, swine finishing, grain storage, and a buffalo ranch.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,559645,en_576127109fe1,"“Our aim for this new shop is not only to replicate our successful takeaway model but also to enhance the customer experience by providing a unique, seaside dining experience that will appeal to both locals and tourists alike.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,575979,en_aa2a247c0797,Plans to turn a landmark building previously ravaged by fire into a chip shop have been rejected - after the council raised public health fears over it being ‘too close’ to nearby schools.,True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,608410,en_b8ebf7671299,"Sales assistant Max Fountain, 21, who works at vintage clothing and unisex streetwear shop Garms on Bridlesmith Gate, said: 'I'm not surprised Nottingham is a haven for shoplifters.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,633321,en_8abba122c195,Shop at 101 Addycombe Terrace in Heaton.,True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,640005,en_79b919187ff2,"Sliwa said the experience brought him back to working in his uncle’s butcher shop, where he was in charge of cutting sausage and veal.”",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,688005,en_fd897e4ffc7b,"The 35-year-old Los Angeles beauty shop owner had just joined his wife, Betty, 38, in bed.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,695933,en_ae9e07ef5187,"The Auntie Annie's pretzel shop at Unit 29 in Churchill Square shopping centre received the rating after being assessed on February 1, 2025.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,752136,en_882a674d3af0,The investigation revealed that the biker had purchased liquor from a licensed wine shop.,True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,780105,en_61a3f6a28f99,"The owner of the gun shop immediately recognized that Evans was an illegal, and thus ineligible to possess a gun, for obvious reasons of public safety.",True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,781992,en_c84704c3f575,The pawn shop appraises the car’s value and offers a loan based on a percentage of that value.,True
en,English,shop,NOUN,50,2270,97.622,2206,0.002206,2188,0.002545,1285.658,55.29,medium,50,2206,50,True,50,streamed_reservoir_sampling,20260603,793581,en_34c665c8c0ac,"There are multiple ways shop owners could transform their business model, plus synthetic alternatives are warmer, and there is no taking of life.",True
